name,meeting_date,calendar_link,meeting_time,meeting_location,meeting_details,agenda,minutes,video,eComment
"Finance & Management Committee", "5/26/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=398713&GUID=FCA02370-346C-4439-9BBC-A6DB08D57A1B", "9:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=398713&GUID=FCA02370-346C-4439-9BBC-A6DB08D57A1B&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=398713&GUID=FCA02370-346C-4439-9BBC-A6DB08D57A1B", "None", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1774&Mode2=Video", "None"
"Rules & Legislation Committee", "5/21/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=396643&GUID=958785F9-D2A5-4A71-8D51-3841BE884B05", "10:45 AM", "City Council Chamber, 3rd Floor **THIS MEETING HAS BEEN CANCELLED**", "https://oakland.legistar.com/MeetingDetail.aspx?ID=396643&GUID=958785F9-D2A5-4A71-8D51-3841BE884B05&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=396643&GUID=958785F9-D2A5-4A71-8D51-3841BE884B05", "None", "None", "None"
" Concurrent Meeting of the Oakland Redevelopment Successor Agency and the City Council", "5/19/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=398405&GUID=527768C4-BC1D-49B0-BF91-351C953DB87D", "5:30 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=398405&GUID=527768C4-BC1D-49B0-BF91-351C953DB87D&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=398405&GUID=527768C4-BC1D-49B0-BF91-351C953DB87D", "https://oakland.legistar.com/View.ashx?M=M&ID=398405&GUID=527768C4-BC1D-49B0-BF91-351C953DB87D", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1772&Mode2=Video", "None"
"Rules & Legislation Committee", "5/14/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=396641&GUID=67383AD2-9113-4934-A7A2-D0BB0872C85C", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=396641&GUID=67383AD2-9113-4934-A7A2-D0BB0872C85C&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=396641&GUID=67383AD2-9113-4934-A7A2-D0BB0872C85C", "https://oakland.legistar.com/View.ashx?M=M&ID=396641&GUID=67383AD2-9113-4934-A7A2-D0BB0872C85C", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1771&Mode2=Video", "None"
"Public Safety Committee", "5/12/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=397254&GUID=5F5DE1EB-27FA-440B-8620-4F7DEE10BB09", "6:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=397254&GUID=5F5DE1EB-27FA-440B-8620-4F7DEE10BB09&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=397254&GUID=5F5DE1EB-27FA-440B-8620-4F7DEE10BB09", "None", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1770&Mode2=Video", "None"
"Life Enrichment Committee", "5/12/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=396640&GUID=D64A6A77-E0B1-4C13-9852-CF8DF724502C", "4:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=396640&GUID=D64A6A77-E0B1-4C13-9852-CF8DF724502C&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=396640&GUID=D64A6A77-E0B1-4C13-9852-CF8DF724502C", "https://oakland.legistar.com/View.ashx?M=M&ID=396640&GUID=D64A6A77-E0B1-4C13-9852-CF8DF724502C", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1769&Mode2=Video", "None"
"Community & Economic Development Committee", "5/12/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=397253&GUID=224F153B-1298-4920-8800-EF3DB621DFC2", "1:30 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=397253&GUID=224F153B-1298-4920-8800-EF3DB621DFC2&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=397253&GUID=224F153B-1298-4920-8800-EF3DB621DFC2", "https://oakland.legistar.com/View.ashx?M=M&ID=397253&GUID=224F153B-1298-4920-8800-EF3DB621DFC2", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1768&Mode2=Video", "None"
"Public Works Committee", "5/12/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=396639&GUID=7F89C0DD-646F-4E1F-90D1-7ED68A60BA51", "11:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=396639&GUID=7F89C0DD-646F-4E1F-90D1-7ED68A60BA51&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=396639&GUID=7F89C0DD-646F-4E1F-90D1-7ED68A60BA51", "https://oakland.legistar.com/View.ashx?M=M&ID=396639&GUID=7F89C0DD-646F-4E1F-90D1-7ED68A60BA51", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1767&Mode2=Video", "None"
"Finance & Management Committee", "5/12/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=397251&GUID=96BE7F3A-1667-4FA9-8B98-74D12889BE9E", "9:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=397251&GUID=96BE7F3A-1667-4FA9-8B98-74D12889BE9E&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=397251&GUID=96BE7F3A-1667-4FA9-8B98-74D12889BE9E", "https://oakland.legistar.com/View.ashx?M=M&ID=397251&GUID=96BE7F3A-1667-4FA9-8B98-74D12889BE9E", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1766&Mode2=Video", "None"
"Special Concurrent Meeting of the Oakland Redevelopment Successor Agency/City Council", "5/11/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=398396&GUID=390A4216-BDDA-43EE-B2DB-34DD6D2F55D7", "3:30 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=398396&GUID=390A4216-BDDA-43EE-B2DB-34DD6D2F55D7&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=398396&GUID=390A4216-BDDA-43EE-B2DB-34DD6D2F55D7", "https://oakland.legistar.com/View.ashx?M=M&ID=398396&GUID=390A4216-BDDA-43EE-B2DB-34DD6D2F55D7", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1765&Mode2=Video", "None"
"Rules & Legislation Committee", "5/7/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=396058&GUID=2B6DAFC2-FEAC-43DC-8CA4-C8B7B7FC1CC9", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=396058&GUID=2B6DAFC2-FEAC-43DC-8CA4-C8B7B7FC1CC9&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=396058&GUID=2B6DAFC2-FEAC-43DC-8CA4-C8B7B7FC1CC9", "https://oakland.legistar.com/View.ashx?M=M&ID=396058&GUID=2B6DAFC2-FEAC-43DC-8CA4-C8B7B7FC1CC9", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1764&Mode2=Video", "None"
" Concurrent Meeting of the Oakland Redevelopment Successor Agency and the City Council", "5/5/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=395143&GUID=A2785149-D0E4-425D-9B91-6277D652D932", "5:30 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=395143&GUID=A2785149-D0E4-425D-9B91-6277D652D932&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=395143&GUID=A2785149-D0E4-425D-9B91-6277D652D932", "https://oakland.legistar.com/View.ashx?M=M&ID=395143&GUID=A2785149-D0E4-425D-9B91-6277D652D932", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1762&Mode2=Video", "None"
"Special Concurrent Meeting of the Oakland Redevelopment Successor Agency/City Council", "5/5/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=396558&GUID=6E27692D-28B5-407A-AAF4-059BB20F39F9", "5:00 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=396558&GUID=6E27692D-28B5-407A-AAF4-059BB20F39F9&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=396558&GUID=6E27692D-28B5-407A-AAF4-059BB20F39F9", "https://oakland.legistar.com/View.ashx?M=M&ID=396558&GUID=6E27692D-28B5-407A-AAF4-059BB20F39F9", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1761&Mode2=Video", "None"
"Rules & Legislation Committee", "4/30/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=394846&GUID=FDF61B43-F601-4D82-823F-8C96FE769676", "10:45 AM", "City Council Chamber, 3rd Floor THIS MEETING HAS BEEN CANCELLED", "https://oakland.legistar.com/MeetingDetail.aspx?ID=394846&GUID=FDF61B43-F601-4D82-823F-8C96FE769676&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=394846&GUID=FDF61B43-F601-4D82-823F-8C96FE769676", "None", "None", "None"
"Public Safety Committee", "4/28/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=395095&GUID=36F28271-E152-4580-8DD0-AC6995D53EB5", "6:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=395095&GUID=36F28271-E152-4580-8DD0-AC6995D53EB5&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=395095&GUID=36F28271-E152-4580-8DD0-AC6995D53EB5", "https://oakland.legistar.com/View.ashx?M=M&ID=395095&GUID=36F28271-E152-4580-8DD0-AC6995D53EB5", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1759&Mode2=Video", "None"
"Life Enrichment Committee", "4/28/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=394845&GUID=1F2090E4-8804-425D-ADA6-0B8CB05A34A9", "4:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=394845&GUID=1F2090E4-8804-425D-ADA6-0B8CB05A34A9&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=394845&GUID=1F2090E4-8804-425D-ADA6-0B8CB05A34A9", "https://oakland.legistar.com/View.ashx?M=M&ID=394845&GUID=1F2090E4-8804-425D-ADA6-0B8CB05A34A9", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1758&Mode2=Video", "None"
"Community & Economic Development Committee", "4/28/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=395096&GUID=6C59365A-1BAB-4E19-B5CB-C49C029FB889", "1:30 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=395096&GUID=6C59365A-1BAB-4E19-B5CB-C49C029FB889&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=395096&GUID=6C59365A-1BAB-4E19-B5CB-C49C029FB889", "https://oakland.legistar.com/View.ashx?M=M&ID=395096&GUID=6C59365A-1BAB-4E19-B5CB-C49C029FB889", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1757&Mode2=Video", "None"
"Public Works Committee", "4/28/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=394844&GUID=0D0F9B10-A12B-492C-804B-21E2EEB4470F", "11:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=394844&GUID=0D0F9B10-A12B-492C-804B-21E2EEB4470F&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=394844&GUID=0D0F9B10-A12B-492C-804B-21E2EEB4470F", "https://oakland.legistar.com/View.ashx?M=M&ID=394844&GUID=0D0F9B10-A12B-492C-804B-21E2EEB4470F", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1756&Mode2=Video", "None"
"Finance & Management Committee", "4/28/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=395094&GUID=CC3C2085-7A34-4CCE-98D9-114B5447978B", "9:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=395094&GUID=CC3C2085-7A34-4CCE-98D9-114B5447978B&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=395094&GUID=CC3C2085-7A34-4CCE-98D9-114B5447978B", "https://oakland.legistar.com/View.ashx?M=M&ID=395094&GUID=CC3C2085-7A34-4CCE-98D9-114B5447978B", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1755&Mode2=Video", "None"
"Rules & Legislation Committee", "4/23/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=394681&GUID=7EBD78F9-360D-441C-B4C3-CDAAB26FEB04", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=394681&GUID=7EBD78F9-360D-441C-B4C3-CDAAB26FEB04&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=394681&GUID=7EBD78F9-360D-441C-B4C3-CDAAB26FEB04", "https://oakland.legistar.com/View.ashx?M=M&ID=394681&GUID=7EBD78F9-360D-441C-B4C3-CDAAB26FEB04", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1754&Mode2=Video", "None"
" Concurrent Meeting of the Oakland Redevelopment Successor Agency and the City Council", "4/21/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=393860&GUID=766CB28C-BAC4-49DA-B43C-95D8C0378D1B", "5:30 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=393860&GUID=766CB28C-BAC4-49DA-B43C-95D8C0378D1B&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=393860&GUID=766CB28C-BAC4-49DA-B43C-95D8C0378D1B", "https://oakland.legistar.com/View.ashx?M=M&ID=393860&GUID=766CB28C-BAC4-49DA-B43C-95D8C0378D1B", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1753&Mode2=Video", "None"
"Rules & Legislation Committee", "4/16/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=393188&GUID=C88BADBF-959A-4881-B0E2-193FADE94C1D", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=393188&GUID=C88BADBF-959A-4881-B0E2-193FADE94C1D&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=393188&GUID=C88BADBF-959A-4881-B0E2-193FADE94C1D", "https://oakland.legistar.com/View.ashx?M=M&ID=393188&GUID=C88BADBF-959A-4881-B0E2-193FADE94C1D", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1751&Mode2=Video", "None"
"Public Safety Committee", "4/14/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=393186&GUID=9F52E504-63D4-4476-9B5D-7B0BBA3E11F2", "6:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=393186&GUID=9F52E504-63D4-4476-9B5D-7B0BBA3E11F2&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=393186&GUID=9F52E504-63D4-4476-9B5D-7B0BBA3E11F2", "None", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1752&Mode2=Video", "None"
"Life Enrichment Committee - CANCELLED", "4/14/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=393175&GUID=8B286108-5D33-4265-8C95-04D497E48172", "4:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=393175&GUID=8B286108-5D33-4265-8C95-04D497E48172&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=393175&GUID=8B286108-5D33-4265-8C95-04D497E48172", "None", "None", "None"
"Concurrent Meeting of the Education Partnership Committee and the Oakland Unified School District Board of Education", "4/14/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=393183&GUID=F8CBDFDB-8290-48AA-8783-9F200A760032", "4:00 PM", "Council Chamber - 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=393183&GUID=F8CBDFDB-8290-48AA-8783-9F200A760032&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=393183&GUID=F8CBDFDB-8290-48AA-8783-9F200A760032", "https://oakland.legistar.com/View.ashx?M=M&ID=393183&GUID=F8CBDFDB-8290-48AA-8783-9F200A760032", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1749&Mode2=Video", "None"
"Concurrent Meeting of the Oakland Redevelopment Successor Agency and the Community and Economic Development Committee", "4/14/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=393194&GUID=CE498A19-3E37-4801-B3E5-5C40B52475FD", "1:30 PM", "Sgt. Mark Dunakin Room - Hearing Room 1", "https://oakland.legistar.com/MeetingDetail.aspx?ID=393194&GUID=CE498A19-3E37-4801-B3E5-5C40B52475FD&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=393194&GUID=CE498A19-3E37-4801-B3E5-5C40B52475FD", "None", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1748&Mode2=Video", "None"
"Public Works Committee", "4/14/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=393172&GUID=636FC3B7-24AE-4F76-8051-DD11B33A363D", "11:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=393172&GUID=636FC3B7-24AE-4F76-8051-DD11B33A363D&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=393172&GUID=636FC3B7-24AE-4F76-8051-DD11B33A363D", "https://oakland.legistar.com/View.ashx?M=M&ID=393172&GUID=636FC3B7-24AE-4F76-8051-DD11B33A363D", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1747&Mode2=Video", "None"
"Concurrent Meeting of the Oakland Redevelopment Successor Agency and Finance and Management Committee", "4/14/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=390229&GUID=C1493C20-C80B-4D7F-BDB5-6245AF14E975", "9:30 AM", "Sgt. Mark Dunakin Room - Hearing Room 1", "https://oakland.legistar.com/MeetingDetail.aspx?ID=390229&GUID=C1493C20-C80B-4D7F-BDB5-6245AF14E975&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=390229&GUID=C1493C20-C80B-4D7F-BDB5-6245AF14E975", "None", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1746&Mode2=Video", "None"
"Rules and Legislation Committee - CANCELLED", "4/9/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=389709&GUID=3D7AF2C2-613C-4AB2-87E6-CBA7EA19AE5C", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=389709&GUID=3D7AF2C2-613C-4AB2-87E6-CBA7EA19AE5C&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=389709&GUID=3D7AF2C2-613C-4AB2-87E6-CBA7EA19AE5C", "None", "None", "None"
"Meeting of the Oakland City Council - CANCELLATION", "4/7/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=389708&GUID=07646667-81C0-4CA2-B4D3-8F3FA0126A22", "5:30 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=389708&GUID=07646667-81C0-4CA2-B4D3-8F3FA0126A22&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=389708&GUID=07646667-81C0-4CA2-B4D3-8F3FA0126A22", "None", "None", "None"
"Special Concurrent Meeting of the Oakland Redevelopment Successor Agency/City Council", "4/2/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=389770&GUID=7A0CB173-75ED-4C14-B7BB-D194969CFBAC", "12:30 PM", "Jack London Square Aquatic Center 115 Embarcadero Avenue Oakland, CA 94606", "https://oakland.legistar.com/MeetingDetail.aspx?ID=389770&GUID=7A0CB173-75ED-4C14-B7BB-D194969CFBAC&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=389770&GUID=7A0CB173-75ED-4C14-B7BB-D194969CFBAC", "None", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1744&Mode2=Video", "None"
"Rules and Legislation Committee - CANCELLED", "4/2/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=389668&GUID=B032DB2F-BD18-4A6E-86E5-BB88B5D5ED62", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=389668&GUID=B032DB2F-BD18-4A6E-86E5-BB88B5D5ED62&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=389668&GUID=B032DB2F-BD18-4A6E-86E5-BB88B5D5ED62", "None", "None", "None"
"Special Concurrent Meeting of the Oakland Redevelopment Successor Agency/City Council", "3/31/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=389106&GUID=B3BA6988-B9FF-4057-9FB5-182CAABF005A", "5:30 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=389106&GUID=B3BA6988-B9FF-4057-9FB5-182CAABF005A&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=389106&GUID=B3BA6988-B9FF-4057-9FB5-182CAABF005A", "https://oakland.legistar.com/View.ashx?M=M&ID=389106&GUID=B3BA6988-B9FF-4057-9FB5-182CAABF005A", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1742&Mode2=Video", "None"
"Rules & Legislation Committee", "3/26/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=388072&GUID=E06EA4E4-5B67-4186-A031-ABA13F9FFD32", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=388072&GUID=E06EA4E4-5B67-4186-A031-ABA13F9FFD32&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=388072&GUID=E06EA4E4-5B67-4186-A031-ABA13F9FFD32", "https://oakland.legistar.com/View.ashx?M=M&ID=388072&GUID=E06EA4E4-5B67-4186-A031-ABA13F9FFD32", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1740&Mode2=Video", "None"
"Public Safety Committee", "3/24/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=388070&GUID=62F170FE-4574-43FF-8794-25CA6C058E80", "6:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=388070&GUID=62F170FE-4574-43FF-8794-25CA6C058E80&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=388070&GUID=62F170FE-4574-43FF-8794-25CA6C058E80", "https://oakland.legistar.com/View.ashx?M=M&ID=388070&GUID=62F170FE-4574-43FF-8794-25CA6C058E80", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1739&Mode2=Video", "None"
"Life Enrichment Committee", "3/24/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=388069&GUID=DE0A56B9-FACC-4FB5-B9A7-05A5C9A84CCC", "4:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=388069&GUID=DE0A56B9-FACC-4FB5-B9A7-05A5C9A84CCC&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=388069&GUID=DE0A56B9-FACC-4FB5-B9A7-05A5C9A84CCC", "https://oakland.legistar.com/View.ashx?M=M&ID=388069&GUID=DE0A56B9-FACC-4FB5-B9A7-05A5C9A84CCC", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1741&Mode2=Video", "None"
"Community & Economic Development Committee", "3/24/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=388059&GUID=2EB5D787-B5D7-4B4D-AF0F-54FD177B0952", "1:30 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=388059&GUID=2EB5D787-B5D7-4B4D-AF0F-54FD177B0952&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=388059&GUID=2EB5D787-B5D7-4B4D-AF0F-54FD177B0952", "https://oakland.legistar.com/View.ashx?M=M&ID=388059&GUID=2EB5D787-B5D7-4B4D-AF0F-54FD177B0952", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1738&Mode2=Video", "None"
"Public Works Committee", "3/24/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=388058&GUID=CBDB34BF-BF49-4ED4-9BF9-7866EEE16BEA", "11:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=388058&GUID=CBDB34BF-BF49-4ED4-9BF9-7866EEE16BEA&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=388058&GUID=CBDB34BF-BF49-4ED4-9BF9-7866EEE16BEA", "https://oakland.legistar.com/View.ashx?M=M&ID=388058&GUID=CBDB34BF-BF49-4ED4-9BF9-7866EEE16BEA", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1737&Mode2=Video", "None"
"Finance & Management Committee", "3/24/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=388055&GUID=CAF6E6D3-E19A-4AB9-8FE2-EA29B81AA242", "9:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=388055&GUID=CAF6E6D3-E19A-4AB9-8FE2-EA29B81AA242&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=388055&GUID=CAF6E6D3-E19A-4AB9-8FE2-EA29B81AA242", "https://oakland.legistar.com/View.ashx?M=M&ID=388055&GUID=CAF6E6D3-E19A-4AB9-8FE2-EA29B81AA242", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1736&Mode2=Video", "None"
"Special Concurrent Meeting of the Oakland Redevelopment Successor Agency/City Council", "3/20/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=389348&GUID=2162721E-EB84-4268-9EC8-0E2244B8E320", "11:30 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=389348&GUID=2162721E-EB84-4268-9EC8-0E2244B8E320&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=389348&GUID=2162721E-EB84-4268-9EC8-0E2244B8E320", "https://oakland.legistar.com/View.ashx?M=M&ID=389348&GUID=2162721E-EB84-4268-9EC8-0E2244B8E320", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1735&Mode2=Video", "None"
"Rules & Legislation Committee", "3/19/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=387128&GUID=F6F47F3D-298D-4631-9FB5-8C240983ABF1", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=387128&GUID=F6F47F3D-298D-4631-9FB5-8C240983ABF1&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=387128&GUID=F6F47F3D-298D-4631-9FB5-8C240983ABF1", "https://oakland.legistar.com/View.ashx?M=M&ID=387128&GUID=F6F47F3D-298D-4631-9FB5-8C240983ABF1", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1734&Mode2=Video", "None"
